bin_end,token_amount,recorded_notional_usd,record_count,low,high,price,observed,thin_bin,market_id,displacement_pp,rv_pp,jump_z,rv_z,baseline_ready,jump_alert,volatility_alert,alert,score
2026-07-07 09:05:00+00:00,6335.5,5321.82,16,0.16000000000000003,0.16000000000000003,0.16000000000000003,True,False,2446852,0.042899843679486405,0.04289984367931043,-0.7707414421348505,-1.1793345721382644,True,False,False,False,-0.7707414421348505
2026-07-07 09:10:00+00:00,481.59000000000003,226.76999999999998,10,0.15,0.16000000000000003,0.1546502211424656,True,False,2446852,-0.5349778857534432,0.5349778857534291,-0.40148330763470086,-0.8261566593654319,True,False,False,False,-0.40148330763470086
2026-07-07 09:15:00+00:00,3831.77,2663.67,47,0.15,0.16000000000000003,0.1579008917549853,True,False,2446852,-0.20991082450146914,0.6259951537801246,-0.6456336267118382,-0.7584472691367812,True,False,False,False,-0.6456336267118382
2026-07-07 09:20:00+00:00,2681.43,1362.37,19,0.16,0.17000000000000004,0.16082303099465586,True,False,2446852,0.08230309946558323,0.6908392793670795,-0.7377202766072877,-0.70659980094268,True,False,False,False,-0.70659980094268
2026-07-07 09:25:00+00:00,2440.76,579.25,14,0.16,0.17000000000000004,0.1611541077369344,True,False,2446852,0.6503886594468794,0.4383533845700056,-0.29757214542182603,-0.884374521970532,True,False,False,False,-0.29757214542182603
2026-07-07 09:30:00+00:00,1754.94,1456.6,8,0.17000000000000004,0.17000000000000004,0.17000000000000004,True,False,2446852,1.2099108245014727,0.9321926811290856,0.16884628849085928,-0.5265287179200698,True,False,False,False,0.16884628849085928
2026-07-07 09:35:00+00:00,2046.54,1358.94,15,0.16,0.17000000000000004,0.16752264798147118,True,False,2446852,0.6699616986815315,0.9192208372461427,-0.26547340933847063,-0.533288295904142,True,False,False,False,-0.26547340933847063
2026-07-07 09:40:00+00:00,1563.51,493.29999999999995,7,0.16,0.17000000000000004,0.1623209957083741,True,False,2446852,0.11668879714397118,1.0556716787130749,-0.710510372863603,-0.422018626065027,True,False,False,False,-0.422018626065027
2026-07-07 09:45:00+00:00,2086.99,1358.57,12,0.16,0.17000000000000004,0.1659601148064917,True,False,2446852,-0.40398851935083413,0.6814517386008173,-0.48072623203920817,-0.6866724093428092,True,False,False,False,-0.48072623203920817
2026-07-07 09:50:00+00:00,542.41,320.21000000000004,13,0.16,0.17000000000000004,0.1664230010508656,True,False,2446852,-0.10996469306055745,0.6365110985342615,-0.7178776472910204,-0.718455083491523,True,False,False,False,-0.7178776472910204
2026-07-07 09:55:00+00:00,373.04,256.02,10,0.16,0.17000000000000004,0.16785545785974695,True,False,2446852,0.5534462151372849,0.39381955252150463,-0.35919514567525646,-0.8853354961287089,True,False,False,False,-0.35919514567525646
2026-07-07 10:00:00+00:00,2518.59,452.46,11,0.16,0.17000000000000004,0.1602931799141583,True,False,2446852,-0.5666934892333386,0.7710657813110109,-0.34949294267290537,-0.6171084523861845,True,False,False,False,-0.34949294267290537
2026-07-07 10:05:00+00:00,0.0,0.0,0,,,,False,False,2446852,,,,,False,False,False,False,
2026-07-07 10:10:00+00:00,0.0,0.0,0,,,,False,False,2446852,,,,,False,False,False,False,
2026-07-07 10:15:00+00:00,2456.37,368.3,6,0.14,0.15,0.14993335694541132,True,False,2446852,,,,,False,False,False,False,
2026-07-07 10:20:00+00:00,5140.67,680.39,15,0.13,0.14,0.13235385659845897,True,False,2446852,,,,,False,False,False,False,
2026-07-07 10:25:00+00:00,0.0,0.0,0,,,,False,False,2446852,,,,,False,False,False,False,
2026-07-07 10:30:00+00:00,0.0,0.0,0,,,,False,False,2446852,,,,,False,False,False,False,
2026-07-07 10:35:00+00:00,4407.12,2984.81,16,0.13,0.15000000000000002,0.13876406814427567,True,False,2446852,,,,,False,False,False,False,
2026-07-07 10:40:00+00:00,1044.59,146.23999999999998,6,0.14,0.14,0.14,True,False,2446852,,,,,False,False,False,False,
2026-07-07 10:45:00+00:00,452.08,205.31,32,0.14,0.15000000000000002,0.14442399575296408,True,False,2446852,,,,,False,False,False,False,
2026-07-07 10:50:00+00:00,2526.48,1998.15,16,0.14,0.15000000000000002,0.14916741870111777,True,False,2446852,1.0403350556842106,0.6602978664156645,0.032533130598504656,-0.684794685213592,True,False,False,False,0.032533130598504656
2026-07-07 10:55:00+00:00,11847.4,9843.21,36,0.15,0.17000000000000004,0.15384315546026978,True,False,2446852,1.3843155460269763,0.7995893566587723,0.3099781973233468,-0.5852548295316784,True,False,False,False,0.3099781973233468
2026-07-07 11:00:00+00:00,11463.49,9267.89,39,0.16,0.20999999999999996,0.18462492661484417,True,False,2446852,4.020093086188009,3.149412660987034,2.4359228250931286,1.0939652878107449,True,False,False,False,2.4359228250931286
2026-07-07 11:05:00+00:00,2587.9,471.25,27,0.16,0.19999999999999996,0.1692232311913134,True,False,2446852,2.005581249019564,3.4736035634088704,0.8125898032933705,1.3210904272680242,True,False,False,False,1.3210904272680242
2026-07-07 11:10:00+00:00,8.78,7.199999999999999,2,0.18000000000000005,0.18000000000000005,0.18000000000000008,True,True,2446852,2.61568445397303,3.6067553331043634,1.3080467661333928,1.426678692391079,True,False,False,False,1.426678692391079
2026-07-07 11:15:00+00:00,6245.65,3952.98,20,0.16,0.18000000000000005,0.17476855091143442,True,False,2446852,-0.9856375703409748,1.9512022638397664,-0.011605987982386004,0.23823767293145318,True,False,False,False,0.23823767293145318
2026-07-07 11:20:00+00:00,13709.66,10628.11,26,0.16,0.18000000000000005,0.1778431485536476,True,False,2446852,0.8619917362334195,1.236769809558907,-0.11131361523190231,-0.26981531869300746,True,False,False,False,-0.11131361523190231
2026-07-07 11:25:00+00:00,3718.5299999999997,3046.8,14,0.18000000000000005,0.18999999999999995,0.1806414900511762,True,False,2446852,0.06414900511761135,0.668220961692659,-0.7538001874362308,-0.6689273875548286,True,False,False,False,-0.6689273875548286
2026-07-07 11:30:00+00:00,312.82,236.33,11,0.18,0.18999999999999995,0.18799820983313084,True,False,2446852,1.3229658921696419,0.8450159273557788,0.2604952781291999,-0.5475399147925751,True,False,False,False,0.2604952781291999
2026-07-07 11:35:00+00:00,5529.39,2088.17,49,0.17,0.18999999999999995,0.18181913375616476,True,False,2446852,0.3975985202517157,1.0006648902201292,-0.48678841258182304,-0.4390064023139005,True,False,False,False,-0.4390064023139005
2026-07-07 11:40:00+00:00,561.77,393.63,16,0.18,0.18999999999999995,0.1882649482884454,True,False,2446852,0.7623458237269204,1.1569392036736241,-0.19168522821691436,-0.3275910328786275,True,False,False,False,-0.19168522821691436
2026-07-07 11:45:00+00:00,4816.63,2836.51,18,0.18,0.18999999999999995,0.18649047155376267,True,False,2446852,-0.1507738279368176,0.9103750536532915,-0.6862424381731511,-0.5022080569549354,True,False,False,False,-0.5022080569549354
2026-07-07 11:50:00+00:00,1819.8400000000001,873.66,11,0.18,0.18999999999999995,0.18153513495691928,True,False,2446852,-0.028399879924548288,0.8321817917649017,-0.7866006211264218,-0.5617188934816597,True,False,False,False,-0.5617188934816597
2026-07-07 11:55:00+00:00,5378.26,3726.8199999999997,16,0.17,0.18000000000000005,0.17804522280440147,True,False,2446852,-1.0219725484043929,0.6315347599478242,0.017843469976276196,-0.710533294909907,True,False,False,False,0.017843469976276196
2026-07-07 12:00:00+00:00,1535.01,958.96,18,0.18,0.18999999999999995,0.1857354023752288,True,False,2446852,-0.07550691785338792,0.9791512112634861,-0.7484630946599018,-0.46159013213041394,True,False,False,False,-0.46159013213041394
2026-07-07 12:05:00+00:00,3581.38,2338.99,16,0.18,0.18999999999999995,0.1875094795860813,True,False,2446852,0.5974344629162021,0.862935099610197,-0.3246981309493397,-0.5460338234518678,True,False,False,False,-0.3246981309493397
2026-07-07 12:10:00+00:00,16248.85,12670.27,30,0.18999999999999995,0.19999999999999996,0.1921229440852737,True,False,2446852,1.407772128087223,0.9141677442731342,0.32889762199291744,-0.5026835083112718,True,False,False,False,0.32889762199291744
2026-07-07 12:15:00+00:00,750.28,309.48,4,0.19,0.19999999999999996,0.19364730500613103,True,False,2446852,0.7911902630902246,0.5172531377614852,-0.16796060499358495,-0.7972095035402929,True,False,False,False,-0.16796060499358495
2026-07-07 12:20:00+00:00,5369.38,3473.85,36,0.19,0.19999999999999996,0.197491367718433,True,False,2446852,0.9981888132351707,0.6195526534399993,-0.0014608527138142207,-0.7271875174253684,True,False,False,False,-0.0014608527138142207
2026-07-07 12:25:00+00:00,8141.5599999999995,1563.93,9,0.18999999999999995,0.19999999999999996,0.19000657122222278,True,False,2446852,-0.21163728630509138,0.8551179622884013,-0.635871370165511,-0.5550031311471234,True,False,False,False,-0.5550031311471234
2026-07-07 12:30:00+00:00,15149.21,3145.16,27,0.16,0.18,0.16624748089174288,True,False,2446852,-2.7399824114388154,2.5205026682344402,1.4034212689232815,0.6583699560080605,True,False,False,False,1.4034212689232815
2026-07-07 12:35:00+00:00,17584.16,9089.02,46,0.15,0.17000000000000004,0.1590032904614153,True,False,2446852,-3.8488077257017723,2.5942144223491486,2.3063746907861384,0.7033605321844513,True,False,False,False,2.3063746907861384
2026-07-07 12:40:00+00:00,2812.26,1265.55,11,0.16,0.17000000000000004,0.16432858270572423,True,False,2446852,-2.5677988516498553,2.5403373906039506,1.2687516047443692,0.6646841823521313,True,False,False,False,1.2687516047443692
2026-07-07 12:45:00+00:00,1270.65,452.65,10,0.16,0.18000000000000005,0.1697839688348483,True,False,2446852,0.3536487943105432,1.0516571223359097,-0.5213288498178983,-0.4093366464391069,True,False,False,False,-0.4093366464391069
2026-07-07 12:50:00+00:00,3273.07,576.51,13,0.16,0.17000000000000004,0.1699908953978986,True,False,2446852,1.098760493648332,0.7626453560314296,0.07965745883650366,-0.6191527129937131,True,False,False,False,0.07965745883650366
2026-07-07 12:55:00+00:00,0.0,0.0,0,,,,False,False,2446852,,,,,False,False,False,False,
2026-07-07 13:00:00+00:00,1099.98,901.98,8,0.18000000000000005,0.18000000000000005,0.18000000000000005,True,False,2446852,,,,,False,False,False,False,
2026-07-07 13:05:00+00:00,385.81,65.59,7,0.17,0.17,0.16999999999999998,True,False,2446852,,,,,False,False,False,False,
2026-07-07 13:10:00+00:00,419.59999999999997,71.33,4,0.17,0.17,0.17,True,False,2446852,,,,,False,False,False,False,
2026-07-07 13:15:00+00:00,8570.74,1424.16,10,0.16,0.17,0.16616464856010102,True,False,2446852,-1.3835351439899028,1.0710271736400294,0.2708906599854137,-0.42273288863453135,True,False,False,False,0.2708906599854137
2026-07-07 13:20:00+00:00,2507.1000000000004,401.14,3,0.16,0.16,0.15999999999999998,True,False,2446852,-1.0000000000000009,0.7260358981282506,-0.04240081017518035,-0.6737893005188813,True,False,False,False,-0.04240081017518035
2026-07-07 13:25:00+00:00,20.0,3.2,1,0.16,0.16,0.16,True,True,2446852,-1.0000000000000009,0.7260358981282506,-0.05259696245969297,-0.6768310958210032,True,False,False,False,-0.05259696245969297
2026-07-07 13:30:00+00:00,4455.0,683.75,11,0.15,0.16,0.15347923681257014,True,False,2446852,-1.268541174753088,0.8973474489633028,0.1355827330872067,-0.5531038597726342,True,False,False,False,0.1355827330872067
2026-07-07 13:35:00+00:00,7988.009999999999,4152.67,21,0.15,0.15000000000000002,0.15000000000000002,True,False,2446852,-0.9999999999999953,0.7390902606886519,-0.07004459016823966,-0.6652340238737671,True,False,False,False,-0.07004459016823966
2026-07-07 13:40:00+00:00,2038.77,529.83,20,0.14,0.15000000000000002,0.14168837092953107,True,False,2446852,-1.831162907046893,1.1122437644219296,0.5692384618257956,-0.3965223252549904,True,False,False,False,0.5692384618257956
2026-07-07 13:45:00+00:00,282.7,168.49,13,0.14,0.15000000000000002,0.1464223558542625,True,False,2446852,-0.7056880958307643,1.017835349506935,-0.29941771666107464,-0.4644716384657922,True,False,False,False,-0.29941771666107464
2026-07-07 13:50:00+00:00,2770.7799999999997,2355.17,37,0.15000000000000002,0.15000000000000002,0.15000000000000002,True,False,2446852,0.0,1.021241052377828,-0.8453221405723527,-0.46202042507252006,True,False,False,False,-0.46202042507252006
2026-07-07 13:55:00+00:00,9235.89,7286.94,29,0.15,0.16000000000000003,0.15208334010041266,True,False,2446852,1.039496917088159,0.6288915397355902,-0.04566098116432919,-0.7444092348691617,True,False,False,False,-0.04566098116432919
2026-07-07 14:00:00+00:00,19187.72,15294.380000000001,28,0.16,0.18999999999999995,0.17909019414500527,True,False,2446852,3.266783829074277,2.7322335350285187,1.7024530996940526,0.7694456916887918,True,False,False,False,1.7024530996940526
2026-07-07 14:05:00+00:00,4443.87,1858.3700000000001,26,0.18,0.18999999999999995,0.18378075866305718,True,False,2446852,3.378075866305716,2.749021401986389,1.7561507816323223,0.8088935666880483,True,False,False,False,1.7561507816323223
2026-07-07 14:10:00+00:00,4119.5599999999995,1866.94,24,0.18,0.18999999999999995,0.18433631261591044,True,False,2446852,3.2252972515497773,2.7416786848178702,1.638438995479825,0.7904346537345616,True,False,False,False,1.638438995479825
2026-07-07 14:15:00+00:00,6777.68,1944.57,28,0.17,0.18999999999999995,0.1782366827587021,True,False,2446852,-0.08535113863031574,0.7714630262526141,-0.7790310054197243,-0.6191997516341886,True,False,False,False,-0.6191997516341886
2026-07-07 14:20:00+00:00,1378.68,568.74,15,0.17,0.18999999999999995,0.17509741201729193,True,False,2446852,-0.8683346645765255,0.6882524636886569,-0.1777793514486955,-0.6768939257771163,True,False,False,False,-0.1777793514486955
2026-07-07 14:25:00+00:00,471.40999999999997,321.55,7,0.17,0.18000000000000005,0.1778787043125942,True,False,2446852,-0.6457608303316237,0.7402438247950975,-0.3508670875886327,-0.6411554123340476,True,False,False,False,-0.3508670875886327
2026-07-07 14:30:00+00:00,1560.07,1225.0900000000001,18,0.17,0.18000000000000005,0.17946598550065068,True,False,2446852,0.12293027419485736,0.44844251794113177,-0.7416710244080532,-0.8466655775921087,True,False,False,False,-0.7416710244080532
2026-07-07 14:35:00+00:00,2745.24,2156.5699999999997,12,0.17,0.18000000000000005,0.1794703195349041,True,False,2446852,0.43729075176121845,0.32023533823919403,-0.5041470281880179,-0.9382381443767732,True,False,False,False,-0.5041470281880179
2026-07-07 14:40:00+00:00,82.24000000000001,13.98,3,0.17,0.17,0.17,True,False,2446852,-0.7878704312594187,0.9602418052084354,-0.2372089248993723,-0.47933918722116853,True,False,False,False,-0.2372089248993723
2026-07-07 14:45:00+00:00,9.16,1.56,1,0.17,0.17,0.17,True,True,2446852,-0.946598550065067,0.9470320526626196,-0.11354996296674116,-0.487336568563763,True,False,False,False,-0.11354996296674116
2026-07-07 14:50:00+00:00,12261.259999999998,6268.469999999999,16,0.17,0.18000000000000005,0.1752498764401049,True,False,2446852,-0.42204430947992144,1.0828118706846213,-0.5149983258198503,-0.3869116600985069,True,False,False,False,-0.3869116600985069
2026-07-07 14:55:00+00:00,1401.5,981.21,9,0.17,0.18000000000000005,0.17815561897966467,True,False,2446852,0.8155618979664658,0.6000378516608266,-0.20551402270346245,-0.7386532051162116,True,False,False,False,-0.20551402270346245
2026-07-07 15:00:00+00:00,1987.37,1266.47,15,0.17,0.18000000000000005,0.17718864630139336,True,False,2446852,0.7188646301393348,0.6077793884551961,-0.27485316860298276,-0.7331930996081838,True,False,False,False,-0.27485316860298276
2026-07-07 15:05:00+00:00,4592.650000000001,889.04,24,0.17,0.18000000000000005,0.1703627317561756,True,False,2446852,-0.4887144683929284,0.7481409308769579,-0.4521725436112789,-0.6308211835110391,True,False,False,False,-0.4521725436112789
2026-07-07 15:10:00+00:00,2477.36,2031.44,12,0.18000000000000005,0.18000000000000005,0.18000000000000002,True,False,2446852,0.18443810203353506,1.1849265156226494,-0.6898269356264825,-0.3082244231378137,True,False,False,False,-0.3082244231378137
2026-07-07 15:15:00+00:00,493.45000000000005,195.74,6,0.17,0.18000000000000005,0.17348748606748404,True,False,2446852,-0.37011602339093175,1.3486396342361247,-0.5419250225518443,-0.18209080381044565,True,False,False,False,-0.18209080381044565
2026-07-07 15:20:00+00:00,744.79,308.53999999999996,13,0.17,0.18000000000000005,0.17375810631184632,True,False,2446852,0.33953745556707104,1.1634561110815407,-0.5690984854050601,-0.3142600955709291,True,False,False,False,-0.3142600955709291
2026-07-07 15:25:00+00:00,283.8,217.05,6,0.17,0.18000000000000005,0.17915081042988026,True,False,2446852,-0.08491895701197572,0.8459747676055833,-0.7716957349051602,-0.544658855860449,True,False,False,False,-0.544658855860449
2026-07-07 15:30:00+00:00,2715.28,2023.89,19,0.17,0.18000000000000005,0.1788518679473204,True,False,2446852,0.5364381879836344,0.5407759205918511,-0.40679881775343035,-0.773699735660674,True,False,False,False,-0.40679881775343035
2026-07-07 15:35:00+00:00,11304.45,2097.21,25,0.17,0.18000000000000005,0.17023876438039887,True,False,2446852,-0.3519341931447456,1.016642402062072,-0.5592314240646592,-0.42312529971786095,True,False,False,False,-0.42312529971786095
2026-07-07 15:40:00+00:00,2580.22,1207.46,13,0.17,0.18000000000000005,0.17458410523133688,True,False,2446852,-0.45667051985433804,0.9651782569723814,-0.4713704941503356,-0.46036099070197073,True,False,False,False,-0.46036099070197073
2026-07-07 15:45:00+00:00,19973.46,3316.95,56,0.16,0.18000000000000005,0.164820732111512,True,False,2446852,-1.4031135835808395,1.372555990997324,0.3169276570700179,-0.14077264129092598,True,False,False,False,0.3169276570700179
2026-07-07 15:50:00+00:00,2157.13,348.49,8,0.16,0.17000000000000004,0.1600231789460997,True,False,2446852,-1.021558543429918,1.1714177656272164,0.008844442980382653,-0.29712160383904357,True,False,False,False,0.008844442980382653
2026-07-07 15:55:00+00:00,5064.15,810.25,9,0.16,0.16,0.16,True,False,2446852,-1.4584105231336881,1.0878442366231371,0.39134020752202875,-0.36324316002788226,True,False,False,False,0.39134020752202875
2026-07-07 16:00:00+00:00,388.41999999999996,62.15,4,0.16,0.16,0.16,True,False,2446852,-0.48207321115119883,0.47976091585807956,-0.45002651123491905,-0.8393952571023735,True,False,False,False,-0.45002651123491905
2026-07-07 16:05:00+00:00,9687.57,1549.23,18,0.15,0.16,0.15992154895396887,True,False,2446852,-0.010162999213081392,0.0081803607280382,-0.8454494140425134,-1.2101185433684738,True,False,False,False,-0.8454494140425134
2026-07-07 16:10:00+00:00,8524.630000000001,7043.08,11,0.15,0.16000000000000003,0.15981737623803027,True,False,2446852,-0.018262376196973018,0.013040905401012277,-0.854731330139372,-1.2104707412579507,True,False,False,False,-0.854731330139372
2026-07-07 16:15:00+00:00,10.58,1.69,1,0.16,0.16,0.16,True,True,2446852,0.0,0.022440579271443016,-0.8722555903796885,-1.2084522899082066,True,False,False,False,-0.8722555903796885
2026-07-07 16:20:00+00:00,81.42,13.03,3,0.16,0.16,0.16,True,False,2446852,0.007845104603113051,0.021024603011808148,-0.8656289888564657,-1.2125120611467406,True,False,False,False,-0.8656289888564657
2026-07-07 16:25:00+00:00,0.0,0.0,0,,,,False,False,2446852,,,,,False,False,False,False,
2026-07-07 16:30:00+00:00,148.17,23.709999999999997,3,0.16,0.16,0.16,True,False,2446852,,,,,False,False,False,False,
2026-07-07 16:35:00+00:00,779.17,124.66999999999999,5,0.16,0.16,0.16,True,False,2446852,,,,,False,False,False,False,
2026-07-07 16:40:00+00:00,4072.66,651.63,2,0.16,0.16,0.16,True,True,2446852,,,,,False,False,False,False,
2026-07-07 16:45:00+00:00,5158.69,1245.12,9,0.15,0.16000000000000003,0.15132411523080472,True,False,2446852,-0.8675884769195286,0.8675884769195195,-0.14206839892415435,-0.4788749636383302,True,False,False,False,-0.14206839892415435
2026-07-07 16:50:00+00:00,4743.3,2811.33,23,0.15,0.16000000000000003,0.15208799780743365,True,False,2446852,-0.7912002192566353,0.8709448496846997,-0.2084207049347641,-0.4897293677292815,True,False,False,False,-0.2084207049347641
2026-07-07 16:55:00+00:00,2029.99,284.2,2,0.14,0.14,0.13999999999999999,True,True,2446852,-2.0000000000000018,1.48987980760782,0.7922717245685014,-0.04116270142728521,True,False,False,False,0.7922717245685014
2026-07-07 17:00:00+00:00,17685.98,2747.19,49,0.12,0.14,0.13491174930651284,True,False,2446852,-1.6412365924291876,1.3137484641405641,0.4960869933122677,-0.17562672020695044,True,False,False,False,0.4960869933122677
2026-07-07 17:05:00+00:00,13512.54,1384.7,30,0.09,0.11,0.09941978340119621,True,False,2446852,-5.266821440623744,3.783767474272765,3.493541249064892,1.7100608356044416,True,False,False,False,3.493541249064892
2026-07-07 17:10:00+00:00,4054.42,903.23,29,0.09,0.09999999999999998,0.09163927269498472,True,False,2446852,-4.8360727305015265,3.6689321141081375,3.1278182203665037,1.707050722982367,True,False,False,False,3.1278182203665037
2026-07-07 17:15:00+00:00,9935.1,6501.2,41,0.08999999999999997,0.10999999999999999,0.10133506456905314,True,False,2446852,-3.35766847374597,3.7606174635807874,1.8805642311400297,1.8338624533352839,True,False,False,False,1.8805642311400297
2026-07-07 17:20:00+00:00,4397.320000000001,1581.3,14,0.08,0.08999999999999997,0.08336873368324342,True,False,2446852,-1.6051049717952792,2.1847969526093762,0.4440666546612691,0.5443920787257046,True,False,False,False,0.5443920787257046
2026-07-07 17:25:00+00:00,7203.28,2434.96,16,0.06,0.08999999999999997,0.072135610444131,True,False,2446852,-1.9503662250853717,2.330194162014697,0.712964771152731,0.6214213308241958,True,False,False,False,0.712964771152731
2026-07-07 17:30:00+00:00,10476.17,936.44,43,0.04,0.06999999999999995,0.05185457089757039,True,False,2446852,-4.9480493671482755,2.9330746125740506,3.125132830081131,1.0328093854409983,True,False,False,False,3.125132830081131
2026-07-07 17:35:00+00:00,2638.05,420.37,17,0.06,0.06999999999999995,0.061076135782111775,True,False,2446852,-2.2292597901131646,2.495076916077034,0.919587215664444,0.7085628865488524,True,False,False,False,0.919587215664444
2026-07-07 17:40:00+00:00,569.58,34.17,8,0.06,0.06,0.05999999999999999,True,False,2446852,-1.2135610444131009,2.230506427317577,0.09230952306329357,0.5103180167602275,True,False,False,False,0.5103180167602275
2026-07-07 17:45:00+00:00,21037.64,1375.8,25,0.05,0.06999999999999995,0.055172462310411244,True,False,2446852,0.33178914128408554,1.0464246140346012,-0.6137293436037085,-0.3782125192535099,True,False,False,False,-0.3782125192535099
2026-07-07 17:50:00+00:00,2424.7400000000002,121.24000000000001,5,0.05,0.05,0.049999999999999996,True,False,2446852,-1.1076135782111778,0.715664409612246,0.004260118513412012,-0.6163545678247919,True,False,False,False,0.004260118513412012
2026-07-07 17:55:00+00:00,26061.44,1533.92,26,0.04,0.050000000000000044,0.04107483700056482,True,False,2446852,-1.8925162999435168,1.1389381943876928,0.6208772115495943,-0.3193226504024707,True,False,False,False,0.6208772115495943
2026-07-07 18:00:00+00:00,2931.05,1528.57,18,0.031,0.050000000000000044,0.03886993057095582,True,False,2446852,-1.6302531739455421,1.0548673531892105,0.42279219579595145,-0.37698290644375454,True,False,False,False,0.42279219579595145
2026-07-07 18:05:00+00:00,3052.61,2328.14,21,0.03600000000000003,0.039000000000000035,0.03774866098191386,True,False,2446852,-1.2251339018086136,0.9261608522342463,0.09745466012422865,-0.47606453781452884,True,False,False,False,0.09745466012422865
2026-07-07 18:10:00+00:00,16035.57,13258.91,56,0.033,0.038000000000000034,0.03562488081184519,True,False,2446852,-0.5449956188719629,0.3260260735802696,-0.4623801125907745,-0.9350047250946824,True,False,False,False,-0.4623801125907745
2026-07-07 18:15:00+00:00,4217.05,3401.2400000000002,41,0.007000000000000006,0.039000000000000035,0.03709541741264631,True,False,2446852,-0.17745131583095097,0.28160549704118587,-0.8025355764075959,-0.9835096577687724,True,False,False,False,-0.8025355764075959
2026-07-07 18:20:00+00:00,46204.61,23434.16,159,0.121,0.33899999999999997,0.24820180605355183,True,False,2446852,21.0453145071638,21.112219268733952,16.35566933942135,15.269733027653693,True,True,True,True,16.35566933942135
2026-07-07 18:25:00+00:00,42340.62,22008.14,191,0.165,0.27,0.22652847124109188,True,False,2446852,19.090359042924668,21.222111875304098,14.746034290389181,15.355507777641321,True,True,True,True,15.355507777641321
2026-07-07 18:30:00+00:00,42166.67,26887.66,121,0.214,0.288,0.24456953465853484,True,False,2446852,20.747411724588854,21.298150327230353,16.110387659706216,15.414858259962056,True,True,True,True,16.110387659706216
2026-07-07 18:35:00+00:00,18283.11,8358.39,140,0.271,0.31599999999999995,0.289940268367909,True,False,2446852,4.173846231435715,5.342019176727204,2.3982247588351595,2.937501074852367,True,False,False,False,2.937501074852367
2026-07-07 18:40:00+00:00,19708.59,6952.61,117,0.282,0.31000000000000005,0.29801739546055805,True,False,2446852,7.148892421946618,4.948962950588676,4.769960712880173,2.5343207743958573,True,True,False,True,4.769960712880173
2026-07-07 18:45:00+00:00,31362.5,9910.15,88,0.28,0.29100000000000004,0.2829048707548824,True,False,2446852,3.8335336096347565,4.849878207107262,2.055032109512847,2.3875451091243134,True,False,False,False,2.3875451091243134
2026-07-07 18:50:00+00:00,27532.91,7386.64,66,0.24,0.28,0.25791305968021544,True,False,2446852,-3.2027208687693545,3.030212873450153,1.55713568893005,1.0433069774099055,True,False,False,False,1.55713568893005
2026-07-07 18:55:00+00:00,8448.89,4655.41,117,0.232,0.241,0.23570975950687012,True,False,2446852,-6.230763595368794,3.6687403319929497,3.922076674085977,1.4844687892127613,True,False,False,False,3.922076674085977
2026-07-07 19:00:00+00:00,16641.03,9924.81,78,0.235,0.269,0.25187743186569583,True,False,2446852,-3.1027438889186576,3.713449594220789,1.4467223130050995,1.4822145694775473,True,False,False,False,1.4822145694775473
2026-07-07 19:05:00+00:00,26667.14,13449.37,80,0.266,0.31799999999999995,0.2973425691693973,True,False,2446852,3.9429509489181838,5.311740654563654,2.0822383648305367,2.577884532113726,True,False,False,False,2.577884532113726
2026-07-07 19:10:00+00:00,13884.18,7242.17,44,0.283,0.301,0.29190973395620057,True,False,2446852,5.619997444933045,4.855911899942693,3.3762223243177876,2.2005229991754534,True,False,False,False,3.3762223243177876
2026-07-07 19:15:00+00:00,14852.47,8908.11,78,0.29,0.31999999999999995,0.30316090387659433,True,False,2446852,5.12834720108985,4.715064403670158,2.8471831112307364,2.068742745760791,True,False,False,False,2.8471831112307364
2026-07-07 19:20:00+00:00,17234.739999999998,10855.890000000001,37,0.311,0.326,0.31503420707245944,True,False,2446852,1.7691637903062163,1.723600451996513,0.36928390866724453,0.03436281299848941,True,False,False,False,0.36928390866724453
2026-07-07 19:25:00+00:00,20665.079999999998,11364.62,59,0.326,0.33899999999999997,0.33255181639751696,True,False,2446852,4.06420824413164,2.3967285825137785,2.028659829994582,0.4921314450209434,True,False,False,False,2.028659829994582
2026-07-07 19:30:00+00:00,54445.909999999996,20359.76,154,0.251,0.33799999999999997,0.3172038564512927,True,False,2446852,1.4042952574698342,2.61419555457732,0.09090746271110685,0.6400223944529538,True,False,False,False,0.6400223944529538
2026-07-07 19:35:00+00:00,841559.23,351800.81,378,0.251,0.999,0.9961873555471551,True,False,2446852,68.11531484746956,67.9382821798901,48.69002960792443,45.22808701793339,True,True,True,True,48.69002960792443
2026-07-07 19:40:00+00:00,582737.66,500780.17,259,0.998,0.999,0.998139059383943,True,False,2446852,66.5587242986426,67.91597463534175,47.46814368305821,45.42863494464985,True,True,True,True,47.46814368305821
2026-07-07 19:45:00+00:00,594582.67,447363.32,273,0.998,0.999,0.9982463400085306,True,False,2446852,68.1042483557238,67.89863126024412,48.59198006877697,44.5318642474227,True,True,True,True,48.59198006877697
2026-07-07 19:50:00+00:00,885797.52,100585.73,264,0.998,0.999,0.9988871073831862,True,False,2446852,0.26997518360311057,0.2056997770362555,-0.7330945387116176,-1.0027236429123239,True,False,False,False,-0.7330945387116176
2026-07-07 19:55:00+00:00,566463.44,159532.14,74,0.998,0.999,0.9987185272892457,True,False,2446852,0.057946790530272185,0.06712013176513774,-0.8811709774542366,-1.0880120471123076,True,False,False,False,-0.8811709774542366
